score,match_type,bridge_classification,bridge_value,bridge_paths,native_value,layers,native_locations
115,normalized,morph_candidate,ca_ears_nr_xxx_sl_sr,$.entries[185].normalized,ca_ears_NR_XXX_SL_SR,skeletal,cache\cranium_fce_head_features.npz::headers_skeletal.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_skeletal.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_skeletal.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_skeletal.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_skeletal.npy shape=[593] | cache\cranium_head_features.npz::headers_skeletal.npy shape=[232] | cache\cranium_head_features.npz::morph_skeletal.npy shape=[593]
115,normalized,morph_candidate,ca_eartragus_nl_xxx_b_f,$.entries[224].normalized,ca_eartragus_NL_XXX_B_F,fat,cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593]
115,normalized,morph_candidate,ca_eartragus_nl_xxx_d_u,$.entries[223].normalized,ca_eartragus_NL_XXX_D_U,fat,cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593]
115,normalized,morph_candidate,ca_eartragus_nl_xxx_n_w,$.entries[225].normalized,ca_eartragus_NL_XXX_N_W,fat,cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593]
115,normalized,morph_candidate,ca_eartragus_nr_xxx_b_f,$.entries[227].normalized,ca_eartragus_NR_XXX_B_F,fat,cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593]
115,normalized,morph_candidate,ca_eartragus_nr_xxx_d_u,$.entries[226].normalized,ca_eartragus_NR_XXX_D_U,fat,cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593]
115,normalized,morph_candidate,ca_eartragus_nr_xxx_n_w,$.entries[228].normalized,ca_eartragus_NR_XXX_N_W,fat,cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593]
115,normalized,morph_candidate,ca_noseala_nl_icx_b_f,$.entries[258].normalized,ca_noseAla_NL_ICX_B_F,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_icx_d_u,$.entries[256].normalized,ca_noseAla_NL_ICX_D_U,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_icx_n_w,$.entries[259].normalized,ca_noseAla_NL_ICX_N_W,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_icx_r_a,$.entries[257].normalized,ca_noseAla_NL_ICX_R_A,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_ilx_b_f,$.entries[266].normalized,ca_noseAla_NL_ILX_B_F,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_ilx_d_u,$.entries[264].normalized,ca_noseAla_NL_ILX_D_U,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_ilx_n_w,$.entries[267].normalized,ca_noseAla_NL_ILX_N_W,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_ilx_r_a,$.entries[265].normalized,ca_noseAla_NL_ILX_R_A,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_imx_b_f,$.entries[274].normalized,ca_noseAla_NL_IMX_B_F,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_imx_d_u,$.entries[272].normalized,ca_noseAla_NL_IMX_D_U,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_imx_n_w,$.entries[275].normalized,ca_noseAla_NL_IMX_N_W,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_imx_r_a,$.entries[273].normalized,ca_noseAla_NL_IMX_R_A,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_ixx_b_f,$.entries[282].normalized,ca_noseAla_NL_IXX_B_F,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_ixx_d_u,$.entries[280].normalized,ca_noseAla_NL_IXX_D_U,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_ixx_n_w,$.entries[283].normalized,ca_noseAla_NL_IXX_N_W,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_ixx_r_a,$.entries[281].normalized,ca_noseAla_NL_IXX_R_A,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_sxx_b_f,$.entries[290].normalized,ca_noseAla_NL_SXX_B_F,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_sxx_d_u,$.entries[288].normalized,ca_noseAla_NL_SXX_D_U,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_sxx_n_w,$.entries[291].normalized,ca_noseAla_NL_SXX_N_W,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_sxx_r_a,$.entries[289].normalized,ca_noseAla_NL_SXX_R_A,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_xxa_b_f,$.entries[298].normalized,ca_noseAla_NL_XXA_B_F,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_xxa_d_u,$.entries[296].normalized,ca_noseAla_NL_XXA_D_U,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_xxa_n_w,$.entries[299].normalized,ca_noseAla_NL_XXA_N_W,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nl_xxa_r_a,$.entries[297].normalized,ca_noseAla_NL_XXA_R_A,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
115,normalized,morph_candidate,ca_noseala_nr_icx_b_f,$.entries[262].normalized,ca_noseAla_NR_ICX_B_F,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
